relation,display_relation,x_index,x_id,x_type,x_name,x_source,y_index,y_id,y_type,y_name,y_source,evidence,source_url
INCREASES_RISK_OF,làm tăng nguy cơ,769,RISK_ae30279124,RiskFactor,Dùng thuốc hạ đường huyết liều cao,https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421,47,E14.2,Disease,"Đái tháo đường không xác định, kèm biến chứng thận",https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421,Là biến chứng hay gặp khi người bệnh do ăn kiêng quá mức hoặc do dùng thuốc hạ đường huyết quá liều.,https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421
INCREASES_RISK_OF,làm tăng nguy cơ,638,RISK_0568b03f6c,RiskFactor,Dùng corticoid liều cao,https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421,47,E14.2,Disease,"Đái tháo đường không xác định, kèm biến chứng thận",https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421,Tăng Glucose máu... cũng có thể xảy ra khi sử dụng Corticoid liều cao...,https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421
INCREASES_RISK_OF,làm tăng nguy cơ,735,RISK_89f9b9e0c4,RiskFactor,Uống rượu nhiều,https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421,47,E14.2,Disease,"Đái tháo đường không xác định, kèm biến chứng thận",https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421,Tăng Glucose máu... cũng có thể xảy ra khi uống nhiều rượu...,https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421
INCREASES_RISK_OF,làm tăng nguy cơ,690,RISK_4e3c21207a,RiskFactor,Nhiễm trùng,https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421,47,E14.2,Disease,"Đái tháo đường không xác định, kèm biến chứng thận",https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421,Tăng Glucose máu... cũng có thể xảy ra khi... kèm theo.,https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421
TREATS,điều trị,96,DRUG_5d2cd320c0,Drug,Thuốc hạ đường huyết nhóm Biguanide thế hệ 1,https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421,47,E14.2,Disease,"Đái tháo đường không xác định, kèm biến chứng thận",https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421,Nhiễm toan Acid Lactic... thường gặp ở những trường hợp bệnh nhân dùng thuốc hạ đường huyết nhóm Biguanide thế hệ 1.,https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421
PART_OF_TREATMENT,là một phần phác đồ,1085,INTE_6ccd827eab,Intervention,Điều trị hạ đường huyết cấp tính,https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421,47,E14.2,Disease,"Đái tháo đường không xác định, kèm biến chứng thận",https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421,"Nếu Glucose máu <3,1 mmol/l thì được coi là hạ Glucose máu tiềm tàng trên lâm sàng và cần xử trí ngay.",https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421
PART_OF_TREATMENT,là một phần phác đồ,1173,INTE_d3459ee2ae,Intervention,Điều trị nhiễm toan ceton,https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421,47,E14.2,Disease,"Đái tháo đường không xác định, kèm biến chứng thận",https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421,Nếu không xử trí kịp thời bệnh nhân có thể bị hôn mê do nhiễm toan Ceton và dẫn đến tử vong.,https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421
PART_OF_TREATMENT,là một phần phác đồ,1056,INTE_45b824b570,Intervention,Điều trị tăng đường huyết cấp tính,https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421,47,E14.2,Disease,"Đái tháo đường không xác định, kèm biến chứng thận",https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421,Triệu chứng: Khát nước. Tiểu nhiều... Thậm chí là hôn mê do tăng áp lực thẩm thấu và tử vong.,https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421
PART_OF_TREATMENT,là một phần phác đồ,1138,INTE_af7ed8d091,Intervention,Theo dõi HbA1c định kỳ,https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421,47,E14.2,Disease,"Đái tháo đường không xác định, kèm biến chứng thận",https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421,Nên kiểm tra lượng HbA1c định kỳ 3 tháng 1 lần.,https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421
HAS_SYMPTOM,có triệu chứng lâm sàng,47,E14.2,Disease,"Đái tháo đường không xác định, kèm biến chứng thận",https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421,279,SYMP_e17f23b465,Symptom,Khô da,https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421,"Một số triệu chứng khác: Ngứa, tê bì tay chân, giảm thị lực, khô da… đó là biểu hiện của những biến chứng bệnh đái tháo đường.",https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421
HAS_COMPLICATION,gây ra biến chứng,47,E14.2,Disease,"Đái tháo đường không xác định, kèm biến chứng thận",https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421,567,COMP_a861462af7,Complication,Bệnh lý bàn chân,https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421,"Bệnh lý bàn chân: Do đặc điểm về giải phẫu và sinh lý nên chi dưới dễ bị tổn thương hơn... chỉ 1 vết thương nhỏ cũng dẫn đến loét, lâu lành và hoại tử...",https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421
HAS_COMPLICATION,gây ra biến chứng,47,E14.2,Disease,"Đái tháo đường không xác định, kèm biến chứng thận",https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421,455,COMP_0c1c541af9,Complication,Mắt,https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421,"Mắt: Đục thủy tinh thể, trợt loét giác mạc, Glocom do mạch tân tạo, xuất huyết thể kính, hội chứng Wolfram...",https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421
HAS_COMPLICATION,gây ra biến chứng,47,E14.2,Disease,"Đái tháo đường không xác định, kèm biến chứng thận",https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421,555,COMP_971e4a129f,Complication,Hô hấp,https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421,"Hô hấp: Viêm phổi, phế quản do bội nhiễm.",https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421
HAS_COMPLICATION,gây ra biến chứng,47,E14.2,Disease,"Đái tháo đường không xác định, kèm biến chứng thận",https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421,600,COMP_d231b08253,Complication,Tiêu hóa,https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421,"Tiêu hóa: Rụng răng, viêm dạ dày, rối loạn tiêu hóa, rối loạn chức năng gan.",https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421
AFFECTS_POPULATION,đối tượng nguy cơ cao/bệnh nền,964,DEMO_c6d78d3c7e,Demographic,Bệnh nhân cao tuổi,https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421,47,E14.2,Disease,"Đái tháo đường không xác định, kèm biến chứng thận",https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421,"Đối với bệnh nhân cao tuổi, biến chứng này khó phát hiện vì các triệu chứng mờ nhạt và không điển hình.",https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421
INCREASES_RISK_OF,làm tăng nguy cơ,737,RISK_8aa576e51f,RiskFactor,Ăn nhiều đường bột,https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421,47,E14.2,Disease,"Đái tháo đường không xác định, kèm biến chứng thận",https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421,"Tình trạng này cũng có thể xảy ra khi sử dụng Corticoid liều cao, uống nhiều rượu và có nhiễm trùng kèm theo.",https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421
INCREASES_RISK_OF,làm tăng nguy cơ,683,RISK_44ed0e9733,RiskFactor,Dùng thuốc Biguanide thế hệ 1,https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421,47,E14.2,Disease,"Đái tháo đường không xác định, kèm biến chứng thận",https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421,Nhiễm toan Acid Lactic... thường gặp ở những trường hợp bệnh nhân dùng thuốc hạ đường huyết nhóm Biguanide thế hệ 1.,https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421
INCREASES_RISK_OF,làm tăng nguy cơ,659,RISK_24c4f209b6,RiskFactor,Tăng huyết áp,https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421,47,E14.2,Disease,"Đái tháo đường không xác định, kèm biến chứng thận",https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421,Tình trạng tổn thương càng nặng nếu bệnh nhân có kèm theo tăng huyết áp.,https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421
INCREASES_RISK_OF,làm tăng nguy cơ,792,RISK_cf941b9fb7,RiskFactor,Không kiểm soát đường huyết tốt,https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421,47,E14.2,Disease,"Đái tháo đường không xác định, kèm biến chứng thận",https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421,"Tăng Glucose máu xảy ra khi lượng đường huyết >33,3 mmol/l. Chủ yếu hay gặp ở bệnh nhân đái tháo đường type 2 do không kiểm soát đường huyết tốt...",https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421
INCREASES_RISK_OF,làm tăng nguy cơ,807,RISK_e2368302fd,RiskFactor,Uống rượu,https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421,47,E14.2,Disease,"Đái tháo đường không xác định, kèm biến chứng thận",https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421,"Tình trạng này cũng có thể xảy ra khi sử dụng Corticoid liều cao, uống nhiều rượu và có nhiễm trùng kèm theo.",https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421
TREATS,điều trị,129,DRUG_aef55d64c8,Drug,Biguanide thế hệ 1,https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421,47,E14.2,Disease,"Đái tháo đường không xác định, kèm biến chứng thận",https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421,Nhiễm toan Acid Lactic... thường gặp ở những trường hợp bệnh nhân dùng thuốc hạ đường huyết nhóm Biguanide thế hệ 1.,https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421
PART_OF_TREATMENT,là một phần phác đồ,1162,INTE_c7cda855e5,Intervention,Điều trị hạ glucose máu,https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421,47,E14.2,Disease,"Đái tháo đường không xác định, kèm biến chứng thận",https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421,"Nếu Glucose máu <3,1 mmol/l thì được coi là hạ Glucose máu tiềm tàng trên lâm sàng và cần xử trí ngay.",https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421
PART_OF_TREATMENT,là một phần phác đồ,1007,INTE_138f4a2a94,Intervention,Xử trí nhiễm toan ceton,https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421,47,E14.2,Disease,"Đái tháo đường không xác định, kèm biến chứng thận",https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421,Nếu không xử trí kịp thời bệnh nhân có thể bị hôn mê do nhiễm toan Ceton và dẫn đến tử vong.,https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421
PART_OF_TREATMENT,là một phần phác đồ,1037,INTE_33048da963,Intervention,Điều chỉnh chế độ ăn,https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421,47,E14.2,Disease,"Đái tháo đường không xác định, kèm biến chứng thận",https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421,"Tình trạng này cũng có thể xảy ra khi sử dụng Corticoid liều cao, uống nhiều rượu và có nhiễm trùng kèm theo.",https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421
PART_OF_TREATMENT,là một phần phác đồ,1111,INTE_90060deffa,Intervention,Theo dõi HbA1c,https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421,47,E14.2,Disease,"Đái tháo đường không xác định, kèm biến chứng thận",https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421,Nên kiểm tra lượng HbA1c định kỳ 3 tháng 1 lần.,https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421
HAS_SYMPTOM,có triệu chứng lâm sàng,48,E14.3,Disease,"Đái tháo đường không xác định, kèm biến chứng mắt",https://web.archive.org/web/http://www.tapchiyhocduphong.vn/tap-chi-y-hoc-du-phong/2019/09/nguy-co-bien-co-tim-mach-o-benh-nhan-su-dung-clopidogrel-mac-va-khong-mac-dai-th-o81E2084E.html,246,SYMP_aea18aebe6,Symptom,Biến cố tim mạch,https://web.archive.org/web/http://www.tapchiyhocduphong.vn/tap-chi-y-hoc-du-phong/2019/09/nguy-co-bien-co-tim-mach-o-benh-nhan-su-dung-clopidogrel-mac-va-khong-mac-dai-th-o81E2084E.html,"Tỷ lệ xuất hiện biến chứng ở nhóm BN tiểu đường (42,65%) cao hơn BN không tiểu đường (33,71%).",https://web.archive.org/web/http://www.tapchiyhocduphong.vn/tap-chi-y-hoc-du-phong/2019/09/nguy-co-bien-co-tim-mach-o-benh-nhan-su-dung-clopidogrel-mac-va-khong-mac-dai-th-o81E2084E.html
HAS_SYMPTOM,có triệu chứng lâm sàng,48,E14.3,Disease,"Đái tháo đường không xác định, kèm biến chứng mắt",https://web.archive.org/web/http://www.tapchiyhocduphong.vn/tap-chi-y-hoc-du-phong/2019/09/nguy-co-bien-co-tim-mach-o-benh-nhan-su-dung-clopidogrel-mac-va-khong-mac-dai-th-o81E2084E.html,248,SYMP_b0e4605e4f,Symptom,Suy tim,https://web.archive.org/web/http://www.tapchiyhocduphong.vn/tap-chi-y-hoc-du-phong/2019/09/nguy-co-bien-co-tim-mach-o-benh-nhan-su-dung-clopidogrel-mac-va-khong-mac-dai-th-o81E2084E.html,BN xuất hiện biến chứng suy tim trong nhóm BN đái tháo đường có sự khác biệt so với nhóm BN không mắc đái tháo đường khi sử dụng Clopidogrel...,https://web.archive.org/web/http://www.tapchiyhocduphong.vn/tap-chi-y-hoc-du-phong/2019/09/nguy-co-bien-co-tim-mach-o-benh-nhan-su-dung-clopidogrel-mac-va-khong-mac-dai-th-o81E2084E.html
HAS_SYMPTOM,có triệu chứng lâm sàng,48,E14.3,Disease,"Đái tháo đường không xác định, kèm biến chứng mắt",https://web.archive.org/web/http://www.tapchiyhocduphong.vn/tap-chi-y-hoc-du-phong/2019/09/nguy-co-bien-co-tim-mach-o-benh-nhan-su-dung-clopidogrel-mac-va-khong-mac-dai-th-o81E2084E.html,224,SYMP_858a7a33be,Symptom,Rối loạn mỡ máu,https://web.archive.org/web/http://www.tapchiyhocduphong.vn/tap-chi-y-hoc-du-phong/2019/09/nguy-co-bien-co-tim-mach-o-benh-nhan-su-dung-clopidogrel-mac-va-khong-mac-dai-th-o81E2084E.html,"...bệnh rối loạn mỡ máu (35,29%)...",https://web.archive.org/web/http://www.tapchiyhocduphong.vn/tap-chi-y-hoc-du-phong/2019/09/nguy-co-bien-co-tim-mach-o-benh-nhan-su-dung-clopidogrel-mac-va-khong-mac-dai-th-o81E2084E.html
HAS_COMPLICATION,gây ra biến chứng,48,E14.3,Disease,"Đái tháo đường không xác định, kèm biến chứng mắt",https://web.archive.org/web/http://www.tapchiyhocduphong.vn/tap-chi-y-hoc-du-phong/2019/09/nguy-co-bien-co-tim-mach-o-benh-nhan-su-dung-clopidogrel-mac-va-khong-mac-dai-th-o81E2084E.html,573,COMP_b0e4605e4f,Complication,Suy tim,https://web.archive.org/web/http://www.tapchiyhocduphong.vn/tap-chi-y-hoc-du-phong/2019/09/nguy-co-bien-co-tim-mach-o-benh-nhan-su-dung-clopidogrel-mac-va-khong-mac-dai-th-o81E2084E.html,BN xuất hiện biến chứng suy tim trong nhóm BN đái tháo đường có sự khác biệt so với nhóm BN không mắc đái tháo đường khi sử dụng Clopidogrel...,https://web.archive.org/web/http://www.tapchiyhocduphong.vn/tap-chi-y-hoc-du-phong/2019/09/nguy-co-bien-co-tim-mach-o-benh-nhan-su-dung-clopidogrel-mac-va-khong-mac-dai-th-o81E2084E.html
